timestamp,src ip,dst ip,service,domain,frame size
HTTPS
timestamp,src ip,dst ip,Services,Domains,frame size
1554263085.172665,192.168.137.21,23.59.156.251,benign,www.paypal.com,74
1554263085.175415,192.168.137.21,204.109.13.121,benign,api.braintreegateway.com,74
1554263085.197614,23.59.156.251,192.168.137.21,benign,www.paypal.com,74
1554263085.201459,192.168.137.21,23.59.156.251,benign,www.paypal.com,66
1554263085.201459,192.168.137.21,23.59.156.251,benign,www.paypal.com,253
1554263085.230671,23.59.156.251,192.168.137.21,benign,www.paypal.com,66
1554263085.231494,23.59.156.251,192.168.137.21,benign,www.paypal.com,1514
1554263085.231697,23.59.156.251,192.168.137.21,benign,www.paypal.com,1514
1554263085.23279,23.59.156.251,192.168.137.21,benign,www.paypal.com,1266
1554263085.233323,23.59.156.251,192.168.137.21,benign,www.paypal.com,1514
1554263085.23572,192.168.137.21,23.59.156.251,benign,www.paypal.com,66
1554263085.23572,192.168.137.21,23.59.156.251,benign,www.paypal.com,66
1554263085.23572,192.168.137.21,23.59.156.251,benign,www.paypal.com,66
1554263085.23726,192.168.137.21,23.59.156.251,benign,www.paypal.com,66
1554263085.255561,204.109.13.121,192.168.137.21,benign,api.braintreegateway.com,74
1554263085.257787,192.168.137.21,204.109.13.121,benign,api.braintreegateway.com,66
1554263085.261919,192.168.137.21,204.109.13.121,benign,api.braintreegateway.com,256
1554263085.262106,23.59.156.251,192.168.137.21,benign,www.paypal.com,1101
1554263085.266325,192.168.137.21,23.59.156.251,benign,www.paypal.com,66
1554263085.288013,192.168.137.21,23.59.156.251,benign,www.paypal.com,192
1554263085.314739,23.59.156.251,192.168.137.21,benign,www.paypal.com,324
1554263085.317507,192.168.137.21,23.59.156.251,benign,www.paypal.com,328
1554263085.340049,23.59.156.251,192.168.137.21,benign,www.paypal.com,1514
1554263085.340271,23.59.156.251,192.168.137.21,benign,www.paypal.com,1514
1554263085.340333,23.59.156.251,192.168.137.21,benign,www.paypal.com,1514
1554263085.340369,23.59.156.251,192.168.137.21,benign,www.paypal.com,149
1554263085.3408,204.109.13.121,192.168.137.21,benign,api.braintreegateway.com,1514
1554263085.341424,204.109.13.121,192.168.137.21,benign,api.braintreegateway.com,1514
1554263085.342468,204.109.13.121,192.168.137.21,benign,api.braintreegateway.com,1266
1554263085.342621,204.109.13.121,192.168.137.21,benign,api.braintreegateway.com,1050
1554263085.345147,192.168.137.21,23.59.156.251,benign,www.paypal.com,66
1554263085.345147,192.168.137.21,23.59.156.251,benign,www.paypal.com,66
1554263085.345147,192.168.137.21,204.109.13.121,benign,api.braintreegateway.com,66
1554263085.345147,192.168.137.21,204.109.13.121,benign,api.braintreegateway.com,66
1554263085.345147,192.168.137.21,204.109.13.121,benign,api.braintreegateway.com,66
1554263085.345147,192.168.137.21,204.109.13.121,benign,api.braintreegateway.com,66
1554263085.367116,192.168.137.21,204.109.13.121,benign,api.braintreegateway.com,192
1554263085.443485,204.109.13.121,192.168.137.21,benign,api.braintreegateway.com,324
1554263085.447021,192.168.137.21,204.109.13.121,benign,api.braintreegateway.com,371
1554263085.522461,204.109.13.121,192.168.137.21,benign,api.braintreegateway.com,1514
1554263085.522539,204.109.13.121,192.168.137.21,benign,api.braintreegateway.com,95
1554263085.52257,204.109.13.121,192.168.137.21,benign,api.braintreegateway.com,139
1554263085.524867,192.168.137.21,204.109.13.121,benign,api.braintreegateway.com,66
1554263085.562549,192.168.137.21,204.109.13.121,benign,api.braintreegateway.com,66
1554263090.027594,192.168.137.21,35.227.224.91,benign,35.227.224.91,1434
1554263090.027595,192.168.137.21,35.227.224.91,benign,35.227.224.91,1434
1554263090.03145,192.168.137.21,35.227.224.91,benign,35.227.224.91,304
1554263090.05836,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263090.064229,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263090.064309,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263090.119665,35.227.224.91,192.168.137.21,benign,35.227.224.91,161
1554263090.130398,192.168.137.21,35.227.224.91,benign,35.227.224.91,112
1554263090.156653,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263093.914963,172.217.14.200,192.168.137.21,ad,www-googletagmanager.l.google.com,66
1554263094.214958,172.217.14.200,192.168.137.21,ad,www-googletagmanager.l.google.com,66
1554263094.515011,172.217.14.200,192.168.137.21,ad,www-googletagmanager.l.google.com,66
1554263094.922784,192.168.137.21,172.217.14.200,ad,www-googletagmanager.l.google.com,78
1554263094.922784,192.168.137.21,172.217.14.200,ad,www-googletagmanager.l.google.com,78
1554263097.099694,54.225.191.68,192.168.137.21,"ad,tracking",e.crashlytics.com,97
1554263097.380744,192.168.137.21,54.225.191.68,"ad,tracking",e.crashlytics.com,66
1554263097.437537,54.225.191.68,192.168.137.21,"ad,tracking",e.crashlytics.com,97
1554263097.441048,192.168.137.21,54.225.191.68,"ad,tracking",e.crashlytics.com,78
1554263102.104471,54.225.191.68,192.168.137.21,"ad,tracking",e.crashlytics.com,66
1554263102.525448,54.225.191.68,192.168.137.21,"ad,tracking",e.crashlytics.com,66
1554263103.005882,54.225.191.68,192.168.137.21,"ad,tracking",e.crashlytics.com,66
1554263103.964698,54.225.191.68,192.168.137.21,"ad,tracking",e.crashlytics.com,66
1554263104.065285,192.168.137.21,54.225.191.68,"ad,tracking",e.crashlytics.com,78
1554263104.065286,192.168.137.21,54.225.191.68,"ad,tracking",e.crashlytics.com,78
1554263105.205555,192.168.137.21,35.227.224.91,benign,35.227.224.91,1434
1554263105.205556,192.168.137.21,35.227.224.91,benign,35.227.224.91,1434
1554263105.207371,192.168.137.21,35.227.224.91,benign,35.227.224.91,193
1554263105.236012,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263105.240996,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263105.241075,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263105.294079,35.227.224.91,192.168.137.21,benign,35.227.224.91,161
1554263105.415683,192.168.137.21,35.227.224.91,benign,35.227.224.91,112
1554263105.442371,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263105.524171,204.109.13.121,192.168.137.21,benign,api.braintreegateway.com,97
1554263105.524557,204.109.13.121,192.168.137.21,benign,api.braintreegateway.com,66
1554263105.52777,192.168.137.21,204.109.13.121,benign,api.braintreegateway.com,66
1554263105.566319,192.168.137.21,204.109.13.121,benign,api.braintreegateway.com,66
1554263113.285099,192.168.137.21,35.227.224.91,benign,35.227.224.91,1434
1554263113.286676,192.168.137.21,35.227.224.91,benign,35.227.224.91,481
1554263113.317547,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263113.321327,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263113.395331,35.227.224.91,192.168.137.21,benign,35.227.224.91,289
1554263113.395414,35.227.224.91,192.168.137.21,benign,35.227.224.91,348
1554263113.395576,35.227.224.91,192.168.137.21,benign,35.227.224.91,242
1554263113.395621,35.227.224.91,192.168.137.21,benign,35.227.224.91,112
1554263113.402428,192.168.137.21,35.227.224.91,benign,35.227.224.91,66
1554263113.402429,192.168.137.21,35.227.224.91,benign,35.227.224.91,112
1554263113.430806,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263115.358357,192.168.137.21,35.227.224.91,benign,35.227.224.91,1190
1554263115.388815,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263115.44084,35.227.224.91,192.168.137.21,benign,35.227.224.91,162
1554263115.444868,192.168.137.21,35.227.224.91,benign,35.227.224.91,112
1554263115.473114,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263119.842916,192.168.137.21,35.227.224.91,benign,35.227.224.91,1434
1554263119.844433,192.168.137.21,35.227.224.91,benign,35.227.224.91,478
1554263119.874557,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263119.877496,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263119.947819,35.227.224.91,192.168.137.21,benign,35.227.224.91,216
1554263119.947903,35.227.224.91,192.168.137.21,benign,35.227.224.91,476
1554263119.948176,35.227.224.91,192.168.137.21,benign,35.227.224.91,112
1554263119.952392,192.168.137.21,35.227.224.91,benign,35.227.224.91,66
1554263119.952393,192.168.137.21,35.227.224.91,benign,35.227.224.91,112
1554263119.980167,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263120.377121,192.168.137.21,35.227.224.91,benign,35.227.224.91,1434
1554263120.378851,192.168.137.21,35.227.224.91,benign,35.227.224.91,1115
1554263120.404866,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263120.409703,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263120.467436,35.227.224.91,192.168.137.21,benign,35.227.224.91,158
1554263120.472926,192.168.137.21,35.227.224.91,benign,35.227.224.91,112
1554263120.499327,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263122.604752,192.168.137.21,35.227.224.91,benign,35.227.224.91,1434
1554263122.606359,192.168.137.21,35.227.224.91,benign,35.227.224.91,472
1554263122.634279,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263122.63903,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263122.711564,35.227.224.91,192.168.137.21,benign,35.227.224.91,216
1554263122.711655,35.227.224.91,192.168.137.21,benign,35.227.224.91,285
1554263122.711779,35.227.224.91,192.168.137.21,benign,35.227.224.91,323
1554263122.711999,35.227.224.91,192.168.137.21,benign,35.227.224.91,112
1554263122.715615,192.168.137.21,35.227.224.91,benign,35.227.224.91,66
1554263122.715616,192.168.137.21,35.227.224.91,benign,35.227.224.91,112
1554263122.742347,35.227.224.91,192.168.137.21,benign,35.227.224.91,66
1554263124.873532,192.168.137.21,34.192.118.191,"ad,tracking",7336.engine.mobileapptracking.com,74
1554263124.957615,34.192.118.191,192.168.137.21,"ad,tracking",7336.engine.mobileapptracking.com,74
1554263124.959958,192.168.137.21,34.192.118.191,"ad,tracking",7336.engine.mobileapptracking.com,66
1554263124.962905,192.168.137.21,34.192.118.191,"ad,tracking",7336.engine.mobileapptracking.com,264
1554263125.048533,34.192.118.191,192.168.137.21,"ad,tracking",7336.engine.mobileapptracking.com,66
1554263125.050626,34.192.118.191,192.168.137.21,"ad,tracking",7336.engine.mobileapptracking.com,1514
1554263125.050689,34.192.118.191,192.168.137.21,"ad,tracking",7336.engine.mobileapptracking.com,1514
1554263125.050732,34.192.118.191,192.168.137.21,"ad,tracking",7336.engine.mobileapptracking.com,1514
1554263125.050763,34.192.118.191,192.168.137.21,"ad,tracking",7336.engine.mobileapptracking.com,969
1554263125.052715,192.168.137.21,34.192.118.191,"ad,tracking",7336.engine.mobileapptracking.com,66
1554263125.052716,192.168.137.21,34.192.118.191,"ad,tracking",7336.engine.mobileapptracking.com,66
1554263125.052716,192.168.137.21,34.192.118.191,"ad,tracking",7336.engine.mobileapptracking.com,66
1554263125.052716,192.168.137.21,34.192.118.191,"ad,tracking",7336.engine.mobileapptracking.com,66
1554263125.076097,192.168.137.21,34.192.118.191,"ad,tracking",7336.engine.mobileapptracking.com,192
1554263125.156902,34.192.118.191,192.168.137.21,"ad,tracking",7336.engine.mobileapptracking.com,340
1554263125.156982,34.192.118.191,192.168.137.21,"ad,tracking",7336.engine.mobileapptracking.com,135
1554263125.160897,192.168.137.21,34.192.118.191,"ad,tracking",7336.engine.mobileapptracking.com,1260
1554263125.196605,192.168.137.21,34.192.118.191,"ad,tracking",7336.engine.mobileapptracking.com,66
1554263125.242355,34.192.118.191,192.168.137.21,"ad,tracking",7336.engine.mobileapptracking.com,104
