Destination,Service,Src IP,Dst IP,Frame Size,Timestamp
172.217.14.238,benign,192.168.137.108,172.217.14.238,65,1552761561.194236
172.217.14.238,benign,192.168.137.108,172.217.14.238,65,1552761561.225005
172.217.14.238,benign,172.217.14.238,192.168.137.108,62,1552761561.249922
172.217.14.238,benign,172.217.14.238,192.168.137.108,62,1552761561.280225
192.168.137.255,benign,192.168.137.1,192.168.137.255,188,1552761582.744587
192.168.137.1,benign,192.168.137.108,192.168.137.1,78,1552761584.954712
192.168.137.108,benign,192.168.137.1,192.168.137.108,136,1552761584.972118
157.240.3.20,benign,192.168.137.108,157.240.3.20,74,1552761584.975264
157.240.3.20,benign,157.240.3.20,192.168.137.108,74,1552761585.005615
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552761585.007692
157.240.3.20,benign,192.168.137.108,157.240.3.20,281,1552761585.013357
192.168.137.1,benign,192.168.137.108,192.168.137.1,83,1552761585.015036
192.168.137.108,benign,192.168.137.1,192.168.137.108,99,1552761585.031559
52.45.238.77,benign,192.168.137.108,52.45.238.77,74,1552761585.034164
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552761585.043716
157.240.3.20,benign,157.240.3.20,192.168.137.108,1464,1552761585.044383
157.240.3.20,benign,157.240.3.20,192.168.137.108,1464,1552761585.045164
157.240.3.20,benign,157.240.3.20,192.168.137.108,309,1552761585.045401
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552761585.047485
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552761585.047793
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552761585.047794
157.240.3.20,benign,192.168.137.108,157.240.3.20,200,1552761585.120596
52.45.238.77,benign,52.45.238.77,192.168.137.108,66,1552761585.12259
52.45.238.77,benign,192.168.137.108,52.45.238.77,54,1552761585.124196
52.45.238.77,benign,192.168.137.108,52.45.238.77,600,1552761585.127095
157.240.3.20,benign,157.240.3.20,192.168.137.108,332,1552761585.149487
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552761585.151157
52.45.238.77,benign,52.45.238.77,192.168.137.108,54,1552761585.216564
52.45.238.77,benign,52.45.238.77,192.168.137.108,302,1552761585.217492
52.45.238.77,benign,192.168.137.108,52.45.238.77,54,1552761585.222083
52.45.238.77,benign,192.168.137.108,52.45.238.77,54,1552761585.227642
157.240.3.20,benign,192.168.137.108,157.240.3.20,663,1552761585.232247
192.168.137.1,benign,192.168.137.108,192.168.137.1,80,1552761585.28423
157.240.3.20,benign,192.168.137.108,157.240.3.20,74,1552761585.287165
192.168.137.1,benign,192.168.137.108,192.168.137.1,80,1552761585.287166
192.168.137.1,benign,192.168.137.108,192.168.137.1,82,1552761585.289158
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552761585.301769
192.168.137.108,benign,192.168.137.1,192.168.137.108,96,1552761585.302432
52.2.100.167,benign,192.168.137.108,52.2.100.167,74,1552761585.31185
52.45.238.77,benign,52.45.238.77,192.168.137.108,54,1552761585.314862
52.45.238.77,benign,192.168.137.108,52.45.238.77,54,1552761585.316499
192.168.137.108,benign,192.168.137.1,192.168.137.108,114,1552761585.316619
107.21.27.97,benign,192.168.137.108,107.21.27.97,74,1552761585.320077
157.240.3.20,benign,157.240.3.20,192.168.137.108,1207,1552761585.321904
157.240.3.20,benign,157.240.3.20,192.168.137.108,74,1552761585.323513
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552761585.323527
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552761585.325579
157.240.3.20,benign,192.168.137.108,157.240.3.20,505,1552761585.328863
192.168.137.108,benign,192.168.137.1,192.168.137.108,176,1552761585.329294
35.168.126.99,benign,192.168.137.108,35.168.126.99,74,1552761585.333066
52.45.238.77,benign,192.168.137.108,52.45.238.77,74,1552761585.34743
