Destination,Service,Src IP,Dst IP,Frame Size,Timestamp
192.168.137.255,benign,192.168.137.1,192.168.137.255,188,1552759745.91299
192.168.137.1,benign,192.168.137.108,192.168.137.1,78,1552759754.658545
192.168.137.108,benign,192.168.137.1,192.168.137.108,136,1552759754.673509
157.240.3.20,benign,192.168.137.108,157.240.3.20,74,1552759754.67696
157.240.3.20,benign,157.240.3.20,192.168.137.108,74,1552759754.713653
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759754.715124
157.240.3.20,benign,192.168.137.108,157.240.3.20,281,1552759754.740016
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552759754.772584
157.240.3.20,benign,157.240.3.20,192.168.137.108,1464,1552759754.773345
157.240.3.20,benign,157.240.3.20,192.168.137.108,1464,1552759754.773493
157.240.3.20,benign,157.240.3.20,192.168.137.108,309,1552759754.773576
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759754.77631
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759754.776606
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759754.776607
157.240.3.20,benign,192.168.137.108,157.240.3.20,200,1552759754.998205
157.240.3.20,benign,157.240.3.20,192.168.137.108,332,1552759755.02864
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.030203
157.240.3.20,benign,192.168.137.108,157.240.3.20,74,1552759755.03923
157.240.3.20,benign,157.240.3.20,192.168.137.108,74,1552759755.068593
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.070041
157.240.3.20,benign,192.168.137.108,157.240.3.20,505,1552759755.105672
157.240.3.20,benign,192.168.137.108,157.240.3.20,695,1552759755.107215
157.240.3.20,benign,157.240.3.20,192.168.137.108,1464,1552759755.137563
157.240.3.20,benign,157.240.3.20,192.168.137.108,1464,1552759755.137695
157.240.3.20,benign,157.240.3.20,192.168.137.108,448,1552759755.137732
157.240.3.20,benign,157.240.3.20,192.168.137.108,103,1552759755.137761
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.139405
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552759755.139486
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552759755.140011
157.240.3.20,benign,157.240.3.20,192.168.137.108,211,1552759755.140539
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.141232
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.141425
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.141425
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.143548
157.240.3.20,benign,192.168.137.108,157.240.3.20,125,1552759755.145081
157.240.3.20,benign,192.168.137.108,157.240.3.20,103,1552759755.1465
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.150665
157.240.3.20,benign,192.168.137.108,157.240.3.20,74,1552759755.172779
157.240.3.20,benign,157.240.3.20,192.168.137.108,54,1552759755.180451
157.240.3.20,benign,157.240.3.20,192.168.137.108,74,1552759755.20555
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.207062
157.240.3.20,benign,192.168.137.108,157.240.3.20,505,1552759755.211154
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552759755.217567
157.240.3.20,benign,192.168.137.108,157.240.3.20,695,1552759755.219102
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552759755.244984
157.240.3.20,benign,157.240.3.20,192.168.137.108,211,1552759755.24522
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552759755.246078
157.240.3.20,benign,157.240.3.20,192.168.137.108,1464,1552759755.246425
157.240.3.20,benign,157.240.3.20,192.168.137.108,1464,1552759755.246648
157.240.3.20,benign,157.240.3.20,192.168.137.108,448,1552759755.246895
157.240.3.20,benign,157.240.3.20,192.168.137.108,103,1552759755.247037
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552759755.248748
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.248807
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.249101
157.240.3.20,benign,192.168.137.108,157.240.3.20,125,1552759755.25166
157.240.3.20,benign,192.168.137.108,157.240.3.20,103,1552759755.275399
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.275639
157.240.3.20,benign,192.168.137.108,157.240.3.20,74,1552759755.302211
157.240.3.20,benign,157.240.3.20,192.168.137.108,54,1552759755.304971
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552759755.324639
157.240.3.20,benign,192.168.137.108,157.240.3.20,716,1552759755.327031
157.240.3.20,benign,157.240.3.20,192.168.137.108,74,1552759755.334738
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.336492
157.240.3.20,benign,192.168.137.108,157.240.3.20,505,1552759755.338365
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552759755.357044
157.240.3.20,benign,157.240.3.20,192.168.137.108,1464,1552759755.357419
157.240.3.20,benign,157.240.3.20,192.168.137.108,1464,1552759755.357604
157.240.3.20,benign,157.240.3.20,192.168.137.108,448,1552759755.357799
157.240.3.20,benign,157.240.3.20,192.168.137.108,103,1552759755.357904
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552759755.358675
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.360932
157.240.3.20,benign,192.168.137.108,157.240.3.20,103,1552759755.363878
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.36408
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552759755.373853
157.240.3.20,benign,157.240.3.20,192.168.137.108,211,1552759755.374198
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.377459
157.240.3.20,benign,192.168.137.108,157.240.3.20,125,1552759755.378725
157.240.3.20,benign,192.168.137.108,157.240.3.20,1464,1552759755.39594
157.240.3.20,benign,157.240.3.20,192.168.137.108,54,1552759755.396646
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552759755.427639
157.240.3.20,benign,157.240.3.20,192.168.137.108,1464,1552759755.427829
157.240.3.20,benign,157.240.3.20,192.168.137.108,1464,1552759755.42791
157.240.3.20,benign,157.240.3.20,192.168.137.108,448,1552759755.428161
157.240.3.20,benign,157.240.3.20,192.168.137.108,103,1552759755.42829
157.240.3.20,benign,157.240.3.20,192.168.137.108,66,1552759755.428566
157.240.3.20,benign,192.168.137.108,157.240.3.20,683,1552759755.429571
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.431501
157.240.3.20,benign,192.168.137.108,157.240.3.20,66,1552759755.434134
157.240.3.20,benign,157.240.3.20,192.168.137.108,54,1552759755.462714
157.240.3.20,benign,157.240.3.20,192.168.137.108,54,1552759755.463051
172.217.3.202,benign,192.168.137.108,172.217.3.202,89,1552759760.142189
172.217.3.202,benign,192.168.137.108,172.217.3.202,66,1552759760.142475
192.168.137.1,benign,192.168.137.108,192.168.137.1,86,1552759760.142477
192.168.137.108,benign,192.168.137.1,192.168.137.108,174,1552759760.159559
172.217.14.238,benign,192.168.137.108,172.217.14.238,74,1552759760.167442
172.217.3.202,benign,172.217.3.202,192.168.137.108,54,1552759760.174416
172.217.3.202,benign,172.217.3.202,192.168.137.108,54,1552759760.179385
172.217.14.238,benign,172.217.14.238,192.168.137.108,74,1552759760.197423
172.217.14.238,benign,192.168.137.108,172.217.14.238,66,1552759760.199146
172.217.14.238,benign,192.168.137.108,172.217.14.238,271,1552759760.208455
172.217.14.238,benign,172.217.14.238,192.168.137.108,66,1552759760.238558
172.217.14.238,benign,172.217.14.238,192.168.137.108,1484,1552759760.245597
172.217.14.238,benign,172.217.14.238,192.168.137.108,1484,1552759760.245777
172.217.14.238,benign,172.217.14.238,192.168.137.108,657,1552759760.246623
172.217.14.238,benign,192.168.137.108,172.217.14.238,66,1552759760.247677
172.217.14.238,benign,192.168.137.108,172.217.14.238,66,1552759760.249689
172.217.14.238,benign,192.168.137.108,172.217.14.238,66,1552759760.24986
172.217.14.238,benign,192.168.137.108,172.217.14.238,151,1552759760.330388
172.217.14.238,benign,172.217.14.238,192.168.137.108,109,1552759760.358056
172.217.14.238,benign,192.168.137.108,172.217.14.238,66,1552759760.359991
172.217.14.238,benign,192.168.137.108,172.217.14.238,793,1552759760.420075
172.217.14.238,benign,172.217.14.238,192.168.137.108,66,1552759760.487624
192.168.137.1,benign,192.168.137.108,192.168.137.1,88,1552759760.662123
192.168.137.108,benign,192.168.137.1,192.168.137.108,142,1552759760.675444
35.241.26.53,ads,192.168.137.108,35.241.26.53,74,1552759760.684236
35.241.26.53,ads,35.241.26.53,192.168.137.108,74,1552759760.716487
35.241.26.53,ads,192.168.137.108,35.241.26.53,66,1552759760.718003
172.217.14.238,benign,172.217.14.238,192.168.137.108,470,1552759760.733697
172.217.14.238,benign,172.217.14.238,192.168.137.108,378,1552759760.73394
172.217.14.238,benign,172.217.14.238,192.168.137.108,92,1552759760.734033
172.217.14.238,benign,192.168.137.108,172.217.14.238,66,1552759760.735321
172.217.14.238,benign,192.168.137.108,172.217.14.238,66,1552759760.737624
172.217.14.238,benign,192.168.137.108,172.217.14.238,66,1552759760.737764
35.241.26.53,ads,192.168.137.108,35.241.26.53,329,1552759760.852831
35.241.26.53,ads,35.241.26.53,192.168.137.108,66,1552759760.88573
35.241.26.53,ads,35.241.26.53,192.168.137.108,1484,1552759760.888564
35.241.26.53,ads,35.241.26.53,192.168.137.108,1484,1552759760.888756
35.241.26.53,ads,35.241.26.53,192.168.137.108,580,1552759760.888927
35.241.26.53,ads,192.168.137.108,35.241.26.53,66,1552759760.890113
35.241.26.53,ads,192.168.137.108,35.241.26.53,66,1552759760.892541
35.241.26.53,ads,192.168.137.108,35.241.26.53,66,1552759760.892753
216.58.217.35,benign,192.168.137.108,216.58.217.35,327,1552759760.952489
216.58.217.35,benign,216.58.217.35,192.168.137.108,231,1552759760.984111
216.58.217.35,benign,192.168.137.108,216.58.217.35,66,1552759760.98573
192.168.137.1,benign,192.168.137.108,192.168.137.1,75,1552759761.061683
192.168.137.108,benign,192.168.137.1,192.168.137.108,91,1552759761.077365
35.208.202.71,benign,192.168.137.108,35.208.202.71,74,1552759761.079814
35.241.26.53,ads,192.168.137.108,35.241.26.53,216,1552759761.112686
35.208.202.71,benign,35.208.202.71,192.168.137.108,74,1552759761.131748
35.208.202.71,benign,192.168.137.108,35.208.202.71,66,1552759761.133423
35.208.202.71,benign,192.168.137.108,35.208.202.71,316,1552759761.136109
35.241.26.53,ads,35.241.26.53,192.168.137.108,369,1552759761.14333
35.241.26.53,ads,192.168.137.108,35.241.26.53,66,1552759761.145002
216.58.193.78,benign,192.168.137.108,216.58.193.78,1392,1552759761.149014
216.58.193.78,benign,192.168.137.108,216.58.193.78,1392,1552759761.149228
216.58.193.78,benign,192.168.137.108,216.58.193.78,347,1552759761.149229
