Destination,Service,Src IP,Dst IP,Frame Size,Timestamp
216.58.193.78,benign,192.168.137.108,216.58.193.78,1392,1552734840.475673
216.58.193.78,benign,192.168.137.108,216.58.193.78,1392,1552734840.476202
216.58.193.78,benign,192.168.137.108,216.58.193.78,356,1552734840.476204
216.58.193.78,benign,192.168.137.108,216.58.193.78,421,1552734840.476205
216.58.193.78,benign,216.58.193.78,192.168.137.108,62,1552734840.509087
216.58.193.78,benign,216.58.193.78,192.168.137.108,62,1552734840.533877
216.58.193.78,benign,216.58.193.78,192.168.137.108,866,1552734840.806724
216.58.193.78,benign,216.58.193.78,192.168.137.108,136,1552734840.807076
216.58.193.78,benign,216.58.193.78,192.168.137.108,866,1552734840.866981
216.58.193.78,benign,192.168.137.108,216.58.193.78,70,1552734840.912797
216.58.193.78,benign,192.168.137.108,216.58.193.78,70,1552734841.222311
192.168.137.255,benign,192.168.137.1,192.168.137.255,188,1552734841.90717
172.217.3.195,benign,192.168.137.108,172.217.3.195,327,1552734843.571999
172.217.3.195,benign,172.217.3.195,192.168.137.108,231,1552734843.601743
172.217.3.195,benign,192.168.137.108,172.217.3.195,66,1552734843.603547
192.168.137.1,benign,192.168.137.108,192.168.137.1,87,1552734848.397001
192.168.137.108,benign,192.168.137.1,192.168.137.108,215,1552734848.468117
23.59.156.199,benign,192.168.137.108,23.59.156.199,74,1552734848.698795
23.59.156.199,benign,23.59.156.199,192.168.137.108,74,1552734848.723719
23.59.156.199,benign,192.168.137.108,23.59.156.199,66,1552734848.729376
23.59.156.199,benign,192.168.137.108,23.59.156.199,290,1552734848.736978
23.59.156.199,benign,23.59.156.199,192.168.137.108,66,1552734848.761507
23.59.156.199,benign,23.59.156.199,192.168.137.108,1514,1552734848.762173
23.59.156.199,benign,23.59.156.199,192.168.137.108,1514,1552734848.763297
23.59.156.199,benign,23.59.156.199,192.168.137.108,443,1552734848.76357
23.59.156.199,benign,192.168.137.108,23.59.156.199,66,1552734848.765745
23.59.156.199,benign,192.168.137.108,23.59.156.199,66,1552734848.765746
23.59.156.199,benign,192.168.137.108,23.59.156.199,66,1552734848.765747
23.59.156.199,benign,192.168.137.108,23.59.156.199,200,1552734849.009538
23.59.156.199,benign,23.59.156.199,192.168.137.108,332,1552734849.03086
23.59.156.199,benign,192.168.137.108,23.59.156.199,66,1552734849.036707
23.59.156.199,benign,192.168.137.108,23.59.156.199,359,1552734849.065007
23.59.156.199,benign,23.59.156.199,192.168.137.108,887,1552734849.086908
192.168.137.1,benign,192.168.137.108,192.168.137.1,88,1552734849.114061
23.59.156.199,benign,192.168.137.108,23.59.156.199,66,1552734849.119185
192.168.137.108,benign,192.168.137.1,192.168.137.108,216,1552734849.158194
